Business Name,Category,Full Address,City,Postal Code,Latitude,Longitude,Website URL,Phone Number
Aire de Pique-Nique du canal du Grand Port,Aire,,,,47.0605185,-1.7168843,https://www.grandlieu-tourisme.fr/ou-manger-ou-dormir/ou-manger/aire-de-pique-nique/aire-de-pique-nique-du-canal-du-grand-port,
Aire de camping-cars Saint-Christophe-du-Ligneron,Aire,,,,46.8218128,-1.7666148,https://www.gochallansgois.fr/aires-camping-cars/aire-de-camping-cars-6/,
Aire de camping-car de Beignon,Aire,,,,47.9729323,-2.1732613,https://www.destination-broceliande.com/offres/aire-de-service-beignon-fr-2280764/,
Aire de Tréhorenteuc,Aire,,,,48.0091534,-2.2877989,https://www.destination-broceliande.com/offres/aire-de-trehorenteuc-trehorenteuc-fr-3719896/,
Aire communale de camping-car Locminé,Aire,,,,47.8877157,-2.831952,https://morbihan.com/offres/aire-communale-de-camping-car-locmine-locmine-fr-4389636/,
"Aire de camping-cars de l'Etang du ""Bois d'amour""",Aire,,,,47.8902236,-2.8460477,,
Aire communale de camping-car Moustoir-Ac,Aire,,,,47.8549958,-2.8325097,,
Unnamed Camping 1317926201,Camping,,,,44.4851754,5.9369037,,
Aire Camping-car Poullan-sur-Mer,Aire,,,,48.0811021,-4.4154489,,
Aire Camping-car Leclerc Tal ar Groas,Aire,,,,48.2483545,-4.4141323,,
Aire Municipale Locmaria-Plouzané,Aire,,,,48.3733675,-4.6432046,https://locmaria-plouzane.fr/stationnement/,
Aire Saint-Caradec,Aire,,,,48.1910825,-2.8443458,https://saint-caradec.bzh/en/tr/2102713/39470/aire-de-camping-car-4,
Aire de stationnement de Bréhec,Aire,,,,48.7290621,-2.9455695,,
Aire de camping-cars de Souillac,Aire,Rue des Ondines,Souillac,46200,44.8915162,1.4756102,https://www.campingcarpark.com/fr_FR/sejour/aire-etape-camping-car/occitanie/46-lot/souillac#0,
Parking Boulevard Louis-Dior.,Aire,,,,48.838804,-1.5897078,,
Chez Mireille,Camping,,,,50.4157029,1.576779,https://www.chezmireille.fr/,
Aire Mur de Bretagne,Aire,,,,48.1980669,-2.9900494,,
"Stread Al Leac’h, cimetière de Lilia",Aire,,,,48.6173158,-4.5532449,,
Aire Camping Car Pointe de l'Arcouest,Aire,,,,48.8201082,-3.0200406,,
Aire de Stationnement de St Jean du Doigt,Aire,,,,48.6955997,-3.7742567,https://www.baiedemorlaix.bzh/fr/hebergement/aire-de-stationnement-de-st-jean-du-doigt-b0018bre029v53l4c5/,
Aire de camping-cars de l'Aumône,Aire,,,,48.6011619,-1.7130102,,
Aire de camping-car de Sains,Aire,,,,48.5529693,-1.5860915,https://www.campingcarpark.com/fr_FR/camping-car/bretagne/ille-et-vilaine/sains,
Aire de camping-cars Tinténiac,Aire,,,,48.3322721,-1.8332523,https://www.saint-malo-tourisme.com/offres/aire-de-services-tinteniac-fr-3711959/,+33674499967
Aire Camping Cars Cérences,Aire,,,,48.9125236,-1.4352756,https://www.cerences.fr/decouvrir-cerences/hebergements/aire-de-camping-car.html,
Aire de services camping-cars de Lignières-Sonneville,Aire,,,,45.5568305,-0.1828781,https://www.destination-cognac.com/aires-camping-car/aire-de-services-camping-cars-de-lignieres-sonneville/,
Aire de services camping-cars de Cherves Richemont,Aire,,,,45.7402711,-0.3561423,https://www.destination-cognac.com/aires-camping-car/aire-de-services-camping-cars-de-cherves-richemont/,
Aire de services camping-cars de Genté,Aire,,,,45.6287674,-0.3147978,https://www.destination-cognac.com/aires-camping-car/aire-de-services-camping-cars-de-gente/,
Aire de services camping-cars de Saint-Simon,Aire,,,,45.652805,-0.0851327,https://www.destination-cognac.com/aires-camping-car/aire-de-services-camping-cars-de-saint-simon/,
Aire Camping-car Saint-Saturnin-lès-Apt,Aire,,,,43.945428,5.386095,,
Aire de camping-car de Moux-en-Morvan,Aire,,,,47.1702715,4.1510383,,
Aire de camping-car Bressols,Aire,,,,43.966881,1.3422778,https://www.montauban-tourisme.com/offres/aire-de-camping-car-bressols-bressols-fr-3151901/,
Aire de Cadours,Aire,,,,43.7229852,1.0484644,https://tourisme.hautstolosans.fr/fr/diffusio/hotellerie-de-plein-air/aire-de-services-de-cadours-cadours_TFOHPAMID031V50HXJZ,
Aire Camping-cars de Val d'Arguenon Castle,Aire,,,,48.5813836,-2.2141461,https://www.dinan-capfrehel.com/aires-camping-cars/chateau-du-val-darguenon/,+33296410701
Aire de stationnement pour camping-cars à Vazerac,Aire,,,,44.1898556,1.2861702,https://www.tourisme-tarnetgaronne.fr/offres/aire-de-stationnement-pour-camping-cars-a-vazerac-vazerac-fr-2497977/,
Aire La Poste - Lassay-les-Châteaux,Aire,,,,48.4393342,-0.4946858,https://www.lassay-les-chateaux.fr/decouvrir/hebergements/camping-car/,
Aire de service et stationnement d'Uhart Mixe,Aire,,,,43.2774597,-1.0222549,https://www.tourisme64.com/en/accommodations/camping-car-parks/uhart-mixe/ACCAMAQU064V508AC1-aire-de-service-et-stationnement-duhart-mixe/,
Domaine des Lauribert,Aire,,,,44.3486383,4.9704746,https://www.lauribert.com/,
Aire de Service Soultzmatt,Aire,,,,47.9563119,7.251111,https://www.tourisme-guebwiller.fr/fr/fiche-sit/F232007096_aire-de-services-pour-camping-cars-soultzmatt/,+33389470001
Aire de camping-car Sèchemailles,Aire,,,,45.52497,2.1277555,https://www.tourismecorreze.com/fr/tourisme_detail/aire_d_accueil_de_camping-cars_de_sechemailles.html,
Unnamed Camping 1318970464,Camping,,,,47.4947783,-2.814659,,
Le Laisser Aller,Camping,,,,45.2659126,6.8012744,http://lelaisseraller.free.fr,+33479205099
Le Freyssinet,Camping,Plateau des Essarts,Vallouise-Pelvoux,05340,44.8660982,6.4847712,https://camping-le-freyssinet.weebly.com/,+33492233783
Les Allouviers,Camping,,,,44.742021,6.5613018,https://camping-freissinieres.fr/,+33492209324
Camping municipal de l'Île,Camping,,Saint-Crépin,05600,44.704031,6.6031766,https://www.camping-ile-saint-crepin.com/,+33967496790
Aire Saint-Paul-lès-Durance,Aire,,,,43.6873023,5.7059834,,
L'Epervière,Camping,,,,44.6647828,6.6533897,,+33492451376
La Ribière,Camping,,,,44.6548881,6.6473802,https://www.laribiere.fr/,
Camping de Morcy,Camping,,,,46.3563006,6.4530961,,
Aire de Services Oberbronn,Aire,,,,48.9296359,7.6034128,https://www.alsace-verte.com/aires-camping-cars/aire-de-service-pour-camping-car/,+33685926599
Aire de camping-cars de Senones,Aire,,,,48.3935616,6.974224,https://agglo.saint-die-des-vosges.fr/vos-services/mobilites/aires-de-camping-car/,
Aire camping car de Longwy,Aire,,,,49.5266196,5.765727,https://www.longwy-tourisme.com/index.php/fr/ou-dormir/aires-de-camping-cars,
Domaine Le Castagné,Camping,,,,43.6485646,0.6337865,https://www.domainelecastagne.com/,
Aire de Service Orschwihr,Aire,,,,47.9373762,7.2309418,https://www.tourisme-guebwiller.fr/fr/fiche-sit/F232006100_aire-de-services-pour-camping-cars-orschwihr/,
Aire d'Accueil de Camping-Cars Hirtzbach,Aire,,,,47.6004976,7.2257524,,+33389409921
Parking Intermarche Kaysersberg,Aire,,,,48.1360918,7.268362,,
Aire Camping-cars Routier,Aire,,,,43.1081713,2.123197,https://www.audetourisme.com/en/fiche/routier/aire-de-stationnement-pour-camping-cars_TFOACCAMLAR01100001/,
Aire Camping-cars Les Arpents Verts,Aire,,,,43.118193,2.072681,,+33688306023
Aire de Camping-cars Salles-sur-l'Hers,Aire,,,,43.2921036,1.7879324,https://sallessurlhers.fr/vie-quotidienne/cadre-de-vie/aire-de-camping-car/,
Aire La Palme,Aire,,,,42.9794828,3.018318,https://www.campingcarpark.com/fr_FR/sejour/aire-etape-camping-car/occitanie/11-aude/la-palme-salin-de-la-palme,
Aire de Camping Cars Alzonne,Aire,,,,43.2552234,2.1829304,https://www.audetourisme.com/fr/fiche/alzonne/aire-de-service-pour-camping-cars_TFOACCAMLAR011V50P6FK/,
Aire de Camping-cars - Au Bois de Mars,Aire,,,,43.4126052,2.2917489,https://www.audetourisme.com/fr/fiche/les-martys/aire-de-services-pour-camping-cars-au-bois-de-mars_TFOACCAMLAR011V50W4XH/,
Aire de services Orapi Market,Aire,,Les Salles-sur-Verdon,83630,43.774733,6.2174933,https://www.lacs-gorges-verdon.fr/hebergement/campings/5560-aire-de-services-orapi-market.html,
Vignerons des Terres Sectetes,Aire,,,,46.3217886,4.7531131,https://terres-secretes.com/en/wine-touris/,
Aire de camping-car Mini Golf du Lion,Aire,,,,43.2696798,3.3357507,https://www.mini-golf-du-lion.fr/aire-camping-car.php,
Aire Camping-Car Participative - Villecomtal en Aveyron,Aire,,,,44.5358284,2.5641757,https://villecomtal.fr/tourisme/aire-de-service-camping-car/,
Aire de camping-car de Lapalisse,Aire,,,,46.2502967,3.6354078,https://www.allier-auvergne-tourisme.com/hotellerie-plein-air/lapalisse/aire-de-services-camping-cars/4674209,
Aire Camping-cars Fontanes,Aire,,,,45.5468721,4.4402842,,
Domaine du Lac Chambon,Aire,,,,45.5711702,2.9297556,https://www.domaine-lac-chambon.fr/camping-car-puydedome.html,
Aire naturelle Cabrières-d'Avignon,Aire,,,,43.8900788,5.1441014,,
Camping-car Goult,Aire,Rue Lucien Montret,,,43.8617842,5.2456083,,
Aire de camping-car Savigny-le-Sec,Aire,,,,47.4344664,5.0455758,https://savigny-le-sec.fr/aire-de-camping-car,
Parking Metz Rue de Luxembourg,Aire,Rue de Luxembourg,,,49.1235799,6.1688398,,
Aire de camping-car de Rupt-sur-Moselle,Aire,,,,47.9205313,6.6557193,https://www.massif-des-vosges.fr/sit/745005052-aire-de-stationnement-camping-car-a-rupt-sur-moselle/,
Parking de Cap Dourats,Aire,,,,42.5263475,3.0691022,https://www.tourisme-pyreneesorientales.com/aire-municipale-du-cap-dourats/collioure/accamlar0660000a,
Bel Air du cimetière,Aire,,,,47.8573739,-3.7527563,,
Parking Camping-Cars (Musee Aeroscopia),Aire,,,,43.6584498,1.3610909,,
Aire de camping-car Courçon,Aire,Rue du Bourg,Courçon,17170,46.2421207,-0.8062054,https://www.courcon.fr/sport-et-loisirs-2/aire-de-camping/,
Aire de Camping-car Communale Montréal du Gers,Aire,,,,43.9540697,0.197264,https://www.tourisme-gers.com/aire-de-camping-car-communale-montreal-du-gers-54112,
Aire camping-car Digoin,Aire,,,,46.4806849,3.9712957,https://www.tourismecharolaisbrionnais.fr/accueil-camping-car/aire-de-service-pour-les-campings-cars-ACCBOU071233454.html,
Aire de Cerisieres,Aire,,,,48.2988349,5.063277,,
Aire de Camping-cars Meursac,Aire,,,,45.6491374,-0.8044765,,
Le Relais de la Vallée,Aire,21 Route de la Vallée du Dun,Saint-Pierre-le-Vieux,76740,49.8579731,0.8797693,,+33235830459
Caravaning Stoneham,Aire,,,,50.5119059,1.5892222,https://en.letouquet.com/campsites/caravaning-stoneham/,
Les Princes d'Orange,Camping,Route des Princes d'Orange,Orpierre,05700,44.3108103,5.6978708,https://www.camping-princes-orange.fr,+33492662253
Camping Les 2 Soleils - Ciela Village,Camping,845 Chemin du Sacre,Serres,05700,44.4216363,5.7294412,https://www.domaine-2soleils.com/,+33492670133
Pointe de Bihit,Aire,,,,48.7601692,-3.577097,,
Saint-Julien du Sault,Aire,,,,48.029207,3.3016501,,
Place du Palud,Aire,,,,47.7056159,-3.4308175,https://www.lorientbretagnesudtourisme.fr/fr/fiche/aire-sans-service-de-lomener-ploemeur_TFOGAIRELOMENER/,
Aire Château de Cheverny,Aire,,,,47.4976621,1.4616899,,
Les Gorges du Loup,Camping,965 Chemin des Vergers,Le-Bar-sur-Loup,06620,43.7023335,6.995356,http://www.lesgorgesduloup.com,+33493424506
Aire de camping-car d'Illiat,Aire,,,,46.1850969,4.8881039,https://www.illiat.fr/articles/aire-de-camping-car,
Chez Marcel,Aire,,,,43.3658316,6.7118908,https://cotedazurfrance.com/offers/chez-marcel-motor-home-place-les-issambres-roquebrune-sur-argens-en-2911316/#sheetPart-prices,
Camping Municipal les Grandes Iles,Camping,,,,46.7326611,0.9501696,https://tournonstmartin.fr/index.php/tourisme/le-camping-municipal,+33246160018
Area Saint-Laurent-du-Pont,Aire,"Place du 10ème Groupement, Saint-Laurent-du-Pont",,,45.3895842,5.7375301,,
Aire de Clemenceau - Chantonnay,Aire,,,,46.6829053,-1.0491025,,
Aire Camping-car Les Miquels,Aire,,,,43.9664945,1.8026262,https://www.les-miquels.com/en/le-domaine,+33563401725
Aire Azérat,Aire,,,,45.1495549,1.1251172,,
L'Oseraie - Remilly-sur-Lozon,Aire,,,,49.1808848,-1.2512702,https://www.remillysurlozon.fr/vie-associative-loisirs-tourisme/chemins-de-randonn%C3%A9es-tourisme-aire-camping-car/,
Aire de La Ferme de La Mare,Aire,,,,49.5407161,0.7672492,https://www.fermedelamarestwandrille.com/aire-camping-cars,+33609853103
Aire Camping-cars Cave du Tronquay,Aire,,,,49.2422825,-0.8175427,https://www.normandie-tourisme.fr/aires-camping-cars/aire-de-camping-car-privee-au-tronquay/,
Aire de stationnement Sciotot,Aire,,,,49.5048324,-1.8467385,https://www.encotentin.fr/en/motorhome-areas-b/sciotot-regulated-parking-area/,
Aire de services Saint-Lô-D'Ourville,Aire,,,,49.3345333,-1.6677725,https://www.encotentin.fr/aires-de-camping-cars/aire-de-services-saint-lo-dourville/,
Aire de Camping-Cars Pratgrausals,Aire,13 Chemin de Pratgraussals,,,43.9332191,2.1361475,https://www.mairie-albi.fr/fr/aire-de-camping-car-de-pratgraussal,
Aire de camping-cars municipale de Moliets-et-Maâ,Aire,,,,43.8503454,-1.3813283,https://www.landesatlantiquesud.com/aire-camping-car/aire-de-camping-cars-municipale-de-moliets-et-maa/,
Aire de service camping-cars La Tourette,Aire,19 Chemin de la Petite Tourette,La Couronne,16400,45.6210844,0.1332843,https://www.angouleme-tourisme.com/hotellerie-plein-air/aire-de-service-camping-cars-la-tourette/,+33616479663
Camping Car-Park Les Villages Vovéen,Aire,,,,48.2721924,1.6340205,https://www.campingcarpark.com/fr_FR/camping-car/centre-val-de-loire/eure-et-loir/les-villages-voveens,
Aire de stationnement de Doudeville,Aire,Rue du Mont Criquet,,76560,49.7199516,0.7877165,https://www.normandie-tourisme.fr/aires-camping-cars/aire-de-stationnement-et-de-service-de-doudeville/,+33235950725
Aire de camping-Cars de Courtonne-la-Meurdrac,Aire,,,,49.1250153,0.3187269,,
La ferme Eslous,Aire,,,,43.7125137,-0.9319549,http://www.ferme-eslous.fr,
Motorhome area of Eco Domaine de la Goguillais,Aire,,,,47.26141,-2.053754,https://www.campingcarpark.com/fr_FR/camping-car/pays-de-la-loire/loire-atlantique/saint-pere-en-retz,+33679684622
Aire de stationnement pour camping-cars de Bourg,Aire,,,,45.0401363,-0.5644819,https://www.bbte.fr/aire-camping-car/aire-de-services-de-bourg/,
Domaine les Croix,Aire,,,,47.1077076,-1.3882299,https://www.levignobledenantes-tourisme.com/aire-camping-car/aire-de-service-camping-car-domaine-des-croix-maisdon-sur-sevre/,
La Vigneraie,Aire,,,,44.2815488,0.2624511,https://www.gites-annie-tilleuls-47.com/,+33553832258+33674156449
Camping Municipal Beauséjour,Camping,29A Rue Michelet,Arques,62510,50.7459743,2.3029605,https://camping-arques.fr/,
Aire Parc des Rives de l’Aa -Gravelines,Aire,,,,50.9697891,2.131979,https://www.dunkirk-tourism.com/prepare-your-stay/camper-vans-welcome-in-dunkirk/,
Aire de camping-car Place Clemenceau - Mareuil-sur-Lay,Aire,,,,46.5362049,-1.2239862,https://www.vendeedusud.com/loisirs/aire-de-pique-nique-le-marillet/,
Square de la Commune Libre du Bouffay,Aire,,,,47.5232079,-1.1829213,https://www.enpaysdelaloire.com/hebergements/aires-de-camping-car/aire-de-service-square-de-la-commune-libre-du-bouffay-saint-mars-la-jaille,
Anse de Sordan,Aire,,,,48.199632,-3.0702602,https://www.tourisme-pontivycommunaute.com/en/campings/aire-de-stationnement-de-lanse-de-sordan/,
Aire camping-cars Nonancourt,Aire,op 400 km van Tielt,,,48.7724344,1.1921876,,
Camp d'Attila,Aire,Rue du Camp d'Attila - La Cheppe,La Cheppe,51600,49.0487929,4.4935731,http://www.autour-camp-attila.org/index.php/visite-s/aire-de-camping-car,
Aire camping car Mazières-de-Touraine,Aire,rue du stade,,,47.3826148,0.4212302,https://mazieresdetouraine.fr/culture-et-loisirs/camping-et-aires/,
Aire camping-cars de Maulévrier,Aire,,,,47.0066434,-0.7417488,https://www.maulevrier.fr/decouvrir/265,
Centre Gymnique du Nord,Camping,,,,50.4354729,3.4138211,https://centregymniquedunord.fr/,
Camping Pont Lauguère,Camping,,,,42.9894164,-0.422981,,
Aire de Camping-car de Geste,Aire,,,,47.1825259,-1.1108478,https://www.atlantic-loire-valley.com/accommodation/campervan-sites/aire-de-camping-car-de-geste,
Aire de Seltz,Aire,,,,48.8898212,8.1271892,https://www.campingcarpark.com/en_GB/stay/stopover-site-motorhome/grand-est/67-bas-rhin/seltz,
Aire de stationnement de l’étang du Plessis - Saint Carreuc,Aire,,,,48.4021147,-2.7390752,https://www.baiedesaintbrieuc.com/sit/aire-de-pique-nique-et-de-stationnement-de-letang-du-plessis/,
Le Talouch,Camping,45 Chemin d'en Coutéou,Roquelaure,,43.7151799,0.5661872,https://www.talouch.com/,+33562655243
Aire communale Concèze,Aire,,,,45.3552709,1.344315,https://www.tourismecorreze.com/fr/tourisme_detail/aire_de_vidange_de_camping-cars_de_conceze.html,
Club naturiste de Besançon,Camping,Route de Torpes,,,47.1484176,5.8563184,https://cnb-osselle.jimdofree.com/,+33674926850
Chalonnes-sur-Loire,Aire,,,,47.3485684,-0.7482814,,
Aire de camping-cars de Lanorgant,Aire,,,,48.5770348,-4.0308164,https://plouvorn.com/aire-de-camping-cars/,
Aire du Sanso,Aire,,,,47.5433053,-2.8794156,https://www.golfedumorbihan.co.uk/fiche/aire-de-stationnement-du-sanso-en/,
Aire de camping-car Anse de Moidrey,Aire,,,,48.5788071,-1.5157866,https://en.normandie-tourisme.fr/campers-and-caravans-service-stop-overs/aire-de-camping-car-lanse-de-moidrey/,
Aire de Camping-Car de Lavardac,Aire,,,,44.1821631,0.2957658,https://www.tourisme-lotetgaronne.com/aires-de-camping-car/aire-de-camping-car-de-lavardac/,+33553659469+33553974151
Aire à la ferme Viellenave,Aire,,Bergouey-Viellenave,,43.4161587,-1.0661053,,
Aire de Camping-Car des Gaves,Aire,Rue de la Pêcherie,Peyrehorade,40300,43.5428197,-1.1064106,https://www.lavalleedukiwi.com/en/accomodations/single/aire-de-camping-car-du-camping-des-gaves.html,+33626522147
Aire Camping-Car Saint-Laurent de la Mer,Aire,,,,48.5396762,-2.7266246,https://www.baiedesaintbrieuc.com/sit/aire-de-stationnement-de-st-laurent-de-la-mer/,
Tollare Caravan Emplacement,Aire,,,,43.0057731,9.3854664,https://www.aireparkreservation.com/aires-camping-cars/corse/haute-corse/ersa#,
Aire de camping-cars de Beauvais,Aire,,,,49.4244662,2.0806584,https://www.visitbeauvais.fr/en/fiche/aire-de-camping-cars-de-beauvais-en/,
Le Repos du Nomade - Les Brouzils,Aire,,,,46.8774234,-1.3241132,,
Camping les Acacias,Camping,Rue de Hirtzbach,,68130,47.6136985,7.2331706,http://www.les-acacias-camping.fr,+33389406940
Aire de camping-car du Le Mans Quai Amiral-Lalande,Aire,,,,48.0023138,0.189201,https://www.ilatou-sarthe.com/aire-camping-car-port-du-mans.html,
Aire Camping Car de Gornac,Aire,,,,44.6600631,-0.1815406,https://www.entredeuxmers.com/offre/aire-de-camping-cars-de-gornac/,
Aire de camping cars Pont-de-l'Arche,Aire,,,,49.3059618,1.1563155,https://www.normandie-tourisme.fr/aires-camping-cars/aire-de-camping-car-de-pont-de-larche/,
Plonévez-Porzay Aire Communale,Aire,,,,48.1248727,-4.2243384,,
Le Portel,Aire,,,,50.7115338,1.5753901,https://www.ville-leportel.fr/laire-de-camping-caravaning/,
Avioth,Aire,,,,49.5655831,5.3905652,https://www.lameuse.fr/je-sejourne/hebergements-meuse/en-camping-car/p/aire-de-stationnement-camping-car-avioth,
Camping les Cigales,Camping,"2 Impasse des Cigalous, Hameau de Conas",Pézeneas,34120,43.4425746,3.4177524,https://www.campinglescigales.com/,+33467989799
Aire d'accueil pour camping-cars Le Caveau Bugiste,Aire,,,,45.8137646,5.7227738,https://www.caveau-bugiste.fr/boutique/,
Camping Municipal de Ligny,Camping,,Pouligny-Notre-Dame,36160,46.4810796,2.0299685,https://campingpnd.wixsite.com/ligny,+33254061404
Camping Eau Naturelle,Camping,102 Chemin de la Combe,Tursac,24620,44.968299,1.0475681,https://www.campingeaunaturelle.com,+33553438944
Aire camping-car privé Alma,Camping,,,,44.6467388,0.2487865,,
Lodges de Camargue,Camping,,,,43.3783885,4.8221335,https://www.lodgesdecamargue.com/,+33486176881
Aire de camping car Saint-Ciers-sur-Gironde,Aire,,,,45.294071,-0.6150601,,
Camping Vert Bord'Eau,Camping,2 Au Moulin de Lescroumpes,Saint-Symphorien,33113,44.4180736,-0.4937115,https://www.vertbordeau.com/,+33556257954
Domaine du Coq Rouge,Camping,,,,45.0765512,1.6694606,https://domaineducoqrouge.com,+33555178983
Camping municipal du Pin Sec Aire de camping-car,Aire,,,,45.2687351,-1.1613817,https://pin-sec.com/camping/,
Champ d'Été,Camping,220 Rue du Plan d'Eau,,,46.4306757,4.9316474,https://camping-pont-de-vaux.fr/,+33358190284
Camping les Sapins,Camping,,,,49.0032222,1.0358696,,
Camping des trois sapins,Camping,,,,46.8924538,-56.3057408,,
Nostradamus,Camping,,,,43.676952,5.063446,,+33490560836
Accueil camping car Kilstett,Aire,,Kilstett,,48.675122,7.8567019,,
Le Segréen,Camping,7 Rue de Clos Mora,,,47.352116,-2.50576,,+33240234418
Camping Les Guérins,Camping,,,,44.4858297,5.9492754,,+33492579885
Les Avinturiers,Aire,,,24240,44.7881911,0.4958473,http://www.les-avinturiers.fr/aire-camping-car/,+33608569236
Unnamed Camping 1336651977,Camping,,,,43.2999967,3.4292141,,
Unnamed Camping 1336857313,Camping,,,,43.2992483,3.4449872,,
Aire des Fées,Aire,,Marsillan Plage,,43.3249892,3.5593738,,
Au Bois Dormant,Camping,,,,45.0153454,1.683819,https://www.campingauboisdormant.fr/,
Camping Cusy,Camping,,,,45.766031,6.0306586,http://www.campingcusy.sitew.fr/,+33662580543+33450525201
Unnamed Aire 1338969492,Aire,,,,48.6085945,5.0446034,,
La Berge Ombragée,Camping,,,,45.0101493,1.8512427,https://berge-ombragee.com/fr/,
camping municipal,Camping,,,,48.0667622,-3.2128162,https://guemene-sur-scorff.com/les-hebergements/,
Aire de camping-cars de Fontaine Guerin-le plan d'eau,Aire,,,,47.4877957,-0.1949,https://www.anjou-tourisme.com/fr/diffusio/camping-car/aire-de-services-camping-cars-de-fontaine-guerin-le-plan-d-eau-les-bois-d-anjou_TFOACCAMPDL049V50AOKC,
Camping de la Foulquetière,Camping,,,36360,47.1099324,1.4020924,https://www.foulquetiere.fr/camping,
Camping Keronnés,Camping,,,,48.0661287,-3.2308974,,
La Caverne,Aire,,,,44.4118896,4.4064208,https://www.villas-la-caverne.com/camping-car/,+33686088896
Aire de stationnement de Pordic Centre,Aire,,,,48.5725898,-2.8187954,https://www.baiedesaintbrieuc.com/sit/aire-de-stationnement-de-pordic-centre/,
Aire de camping-car de Riom,Aire,,,,45.8981751,3.1143539,https://www.campingcarpark.com/fr_FR/sejour/aire-etape-camping-car/auvergne-rhone-alpes/63-puy-de-dome/riom,
Aire Camping Car Monze,Aire,,,,43.1530848,2.4624975,,
Aire de stationnement des camping-cars à Seillans,Aire,,,,43.6359567,6.6484625,https://cotedazurfrance.fr/offres/aire-de-stationnement-des-camping-cars-a-seillans-seillans-fr-4585225/,
Bivouac de Bocca Palmente,Camping,,,,42.1139946,9.1572731,,
Unnamed Camping 1344510887,Camping,,,,47.7274931,4.2164747,,
À la Belle Étoile,Camping,,,,45.8049338,5.8459496,,
Aire de camping-cars de Void-Vacon,Aire,,,,48.6823245,5.6193812,,
Unnamed Camping 1344750142,Camping,,,,45.2114984,2.0779344,,
Au camping Roubaisen,Camping,,,,50.264134,3.1376479,http://au-camping-roubaisien.com/,+33327805055
Camping de la Roseraie,Camping,,,,50.2592978,3.1644622,,
Camping municipal d'Arleux,Aire,,,,50.2730492,3.105983,https://www.campingcarpark.com/fr_FR/sejour/camping/hauts-de-france/59-nord/arleux,
Beauséjour,Camping,,,,45.7844514,5.9425132,,
Aire CAMPING-CAR PARK de Moulismes,Aire,,Moulismes,86500,46.3332835,0.8109461,https://www.campingcarpark.com/fr_FR/sejour/aire-etape-camping-car/nouvelle-aquitaine/86-vienne/moulismes,
Chez Philippe,Camping,,,,44.7997319,4.8844882,,
Unnamed Camping 1348287129,Camping,,,,46.5110769,0.3696085,,
Le Castagnol,Camping,,,,44.8757985,2.0260692,,
Camping municipal Les Sapins,Camping,2 Route de Crémarest,La Capelle-lès-Boulogne,62360,50.7307456,1.7169463,,+33675166361
Aire d’accueil de camping-cars de Nespouls,Aire,,,,45.052154,1.4952892,https://www.brive-tourisme.com/fr/fiche/aires-de-camping-cars/aire-d-accueil-de-camping-cars-de-nespouls-nespouls_TFOACCAMAQU019V5001RA/,
Aire Camping-cars Rodès,Aire,,,,42.6556274,2.5625563,,
Camping de Pont Ar Gler,Camping,Chemin de Saint-Julien,Saint-Jean-du-Doigt,29630,48.6938191,-3.7753461,https://campingstj.jimdofree.com/,+33298673215
Camping Jouan d'Hiver,Aire,,,,43.9093104,0.7550733,,
Le Dorier,Camping,872 Route du Dorier,Saint-Victor sur Loire,42230,45.4181114,4.2596193,https://www.ledorier.fr/,+33688257917
Camping municipal du Pin Sec,Camping,60 Route du Pin Sec,Naujac-sur-Mer,33990,45.2693577,-1.1616278,https://pin-sec.com/,+33556730066
Unnamed Camping 1353638621,Camping,,,,43.3233595,3.5554254,,
Camping de l'ile,Camping,,,,49.0127964,3.0295945,,
Château Marquis de Vauban,Aire,Route des Cônes,Blaye,33390,45.1367164,-0.6644153,https://www.vignobles-le-cone-de-vauban.fr/category/oenotourisme/,+33557428037
Aire de Camping-car Dunes,Aire,,,,44.0898318,0.7745354,https://www.dunes82.fr/vie-municipale/les-equipements-communaux/aire-de-camping-car,
"Aire camping-cars La Chapelle-Thècle,",Aire,,,,46.5552335,5.1119334,,
Camping l'Eden,Camping,,,,47.3025446,-2.3747845,https://www.campingeden.com/,+33240600323
Les Ajoncs d'or,Camping,Route du Rocher,,,47.2946508,-2.3788713,https://www.ajoncs.com/,+33240603329
Unnamed Camping 1357133185,Camping,,,,48.5134223,1.0178836,,
Aire Naturelle de Camping,Camping,,Saint-Aignan,,48.1848979,-3.016205,,
Aire de stationnnement camping-cars Laissey,Aire,,,,47.2982454,6.2324469,https://www.ot-paysbaumois.fr/aire-camping-cars-laissey.html,
Camping aux quatre vues,Camping,,,,43.3126624,2.0445713,https://www.campingauxquatrevues.fr/,
Camping du Tolerme,Camping,,,,44.8263994,2.0503902,http://camping-du-tolerme.com,
Camping municipal du Moulin du Roy,Camping,,,,43.4543889,2.016065,,
Aire de camping car de Fort Mahon Plage,Aire,,,,50.339489,1.5727449,https://www.somme-tourisme.com/hebergement/aire-de-camping-cars-de-fort-mahon-plage/,
Aire à l'huilerie Lepine,Aire,,,,46.7516901,0.5726942,https://www.tourisme-chatellerault.fr/aire-campings-car/aire-a-lhuilerie-lepine/,+33618458471
Camping Municipal de la Tigny,Camping,,,,45.2430441,6.279746,,+33479567465
Camping du Val l'Abeille,Camping,,,,45.6559955,2.461708,,
Camping de la Minoterie,Camping,,,,45.4208323,1.5663026,,
La Grande Prade,Camping,,,,45.0670261,1.2762537,https://www.campingdelagrandeprade.com/,
